resp,numtexts,treatycommit,brave,evil,flag,threat,economy,treatyviolation,resp_id,text1,text2,text3,text_full
60,3,1,1,0,0,1,0,0,R_Ut05EFaQFogXdYZ,"China's actions in Hong Kong follow a decade long military buildup, in which China has sought to catch up to American military capabilities.","27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status.","Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed.","China's actions in Hong Kong follow a decade long military buildup, in which China has sought to catch up to American military capabilities. 27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status. Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed."
30,2,1,1,0,0,0,0,0,R_2AXesyxFEMLRMch,"The Hong Kong protesters risk being beaten, imprisoned, or tortured by the Chinese government.","Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself.",,"The Hong Kong protesters risk being beaten, imprisoned, or tortured by the Chinese government. Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself. "
50,2,1,0,0,0,0,1,0,R_SB6IPJzak8WtObT,"In 1992, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status.",China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is admired around the world for its substantial economic freedom.,,"In 1992, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is admired around the world for its substantial economic freedom. "
76,2,1,0,1,0,0,0,0,R_Zta36yW8A3DyNDH,"China is a communist country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps.","In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom.",,"China is a communist country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps. In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom. "
13,2,1,0,0,1,0,0,0,R_3r2nH27M61pGGKS,"During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's right to govern itself.",The protesters regularly wave American flags to appeal for American help.,,"During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's right to govern itself. The protesters regularly wave American flags to appeal for American help. "
85,3,1,1,0,0,0,0,1,R_1nOvGFuGN3Vgwun,Protesters have been targeted by brutal police tactics and intimidation.,"27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status.","When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement.","Protesters have been targeted by brutal police tactics and intimidation. 27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status. When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement."
86,2,1,1,0,0,0,0,0,R_3kBwVZBlEGvGusD,Protesters have been targeted by brutal police tactics and intimidation.,"27 years ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself.",,"Protesters have been targeted by brutal police tactics and intimidation. 27 years ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself. "
26,2,0,1,0,1,0,0,0,R_3fcRMjpweZwfsWW,Many protesters carry American flags to demonstrate their love of liberty.,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free.",,"Many protesters carry American flags to demonstrate their love of liberty. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free. "
76,2,1,0,0,0,1,0,0,R_1jTkRHWoptUf5cv,"Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status.","For the past 20 years, China has bought advanced military hardware from Russia.",,"Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status. For the past 20 years, China has bought advanced military hardware from Russia. "
71,3,1,1,0,0,0,0,1,R_1jKiL9s0SYodOVl,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free.","When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement.","27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status and its freedoms.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free. When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement. 27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status and its freedoms."
100,3,1,1,0,0,0,0,1,R_wZUCeYavQ3eKBtT,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself.","The protesters claim that China's actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.","The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free.","During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself. The protesters claim that China's actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs. The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free."
20,3,1,0,1,0,0,1,0,R_11iOXhIr3JSxv7p,"In 1992, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself.",China is a totalitarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies.,"Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world.","In 1992, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself. China is a totalitarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies. Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world."
0,2,0,1,0,1,0,0,0,R_9YViDsr93w1DS5X,The protesters regularly wave American flags to highlight the connection between their own problems and the complaints that sparked the American Revolution.,"Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed.",,"The protesters regularly wave American flags to highlight the connection between their own problems and the complaints that sparked the American Revolution. Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed. "
90,3,1,0,1,0,0,0,1,R_A6u2DssyJHLsVzj,"Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy.","When Britain ceded Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty.","China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law.","Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy. When Britain ceded Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty. China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law."
81,3,1,1,0,0,0,0,1,R_1eODq95GBcr0ci1,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty.",Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy.","The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty. Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China. In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy."
100,3,1,0,1,0,1,0,0,R_1QhAUCfrN6L1KKw,China is an authoritarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies.,"27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status and its freedoms.","For the past 20 years, China has bought advanced military hardware from Russia.","China is an authoritarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies. 27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status and its freedoms. For the past 20 years, China has bought advanced military hardware from Russia."
35,2,1,1,0,0,0,0,0,R_5dUYOhaWXMc6O9r,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government.","Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy.",,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government. Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy. "
85,3,1,1,0,0,1,0,0,R_3fP2awOPhDuT2Hf,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty.","China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities.","Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty. China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities. Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself."
91,2,0,0,0,1,0,0,1,R_27ON5SAGvSYjhrn,The protesters claim that China's actions violate the terms of the agreement that led Britain to return Hong Kong to China.,Many protesters carry American flags to demonstrate their love of liberty.,,The protesters claim that China's actions violate the terms of the agreement that led Britain to return Hong Kong to China. Many protesters carry American flags to demonstrate their love of liberty. 
85,3,1,0,1,0,0,1,0,R_1FamhIPJnXZb4Hq,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy.","Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy. Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well."
91,3,1,1,0,0,0,0,1,R_3gZ1grbMf0A8Fbo,"When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line in the name of liberty.","During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom.","When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line in the name of liberty. During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom."
86,2,1,0,1,0,0,0,0,R_3j1dT2GGjvtHHsN,"Some time ago, Congress passed a bill pledging to preserve Hong Kong's freedom.","China is an authortiarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.",,"Some time ago, Congress passed a bill pledging to preserve Hong Kong's freedom. China is an authortiarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989. "
95,3,1,1,0,0,0,0,1,R_11YdZvSrbhfzPzi,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty.","In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy.","When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement.","The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty. In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy. When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement."
94,2,1,0,0,0,0,1,0,R_29nXoISqIcn7N3h,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,"Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's right to govern itself.",,"China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's right to govern itself. "
90,2,1,0,0,0,0,1,0,R_234D7ZIv1C6vHdD,Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world.,"27 years ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's special status and its freedoms.",,"Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world. 27 years ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's special status and its freedoms. "
70,3,1,1,1,0,0,0,0,R_29deu7QRhxryH7c,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law.","27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status.",Protesters have been targeted by brutal police tactics.,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. 27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status. Protesters have been targeted by brutal police tactics."
9,2,0,1,0,0,1,0,0,R_8cgErk4fG9bLHvr,China's actions in Hong Kong follow a decades-long military buildup.,"Protesters have been targeted by brutal police tactics, which has led to bloodshed.",,"China's actions in Hong Kong follow a decades-long military buildup. Protesters have been targeted by brutal police tactics, which has led to bloodshed. "
56,3,1,0,1,0,0,0,1,R_vH0qqneRGDqE0wx,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy.","When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty.","China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy. When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty. China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well."
76,3,1,0,0,0,1,0,1,R_vI7LqD4PpWWjRgB,"Recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.","China's crackdown in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan.","27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself.","Recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs. China's crackdown in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan. 27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself."
100,3,1,1,0,0,1,0,0,R_28zxZxcUxoe0BIl,"China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan.","During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's freedom.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line in the name of liberty.","China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan. During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's freedom. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line in the name of liberty."
100,3,1,1,0,1,0,0,0,R_4GtLUgVYE047XuF,"In 1992, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government.",Many protesters carry American flags to affirm their support for ideals that Americans hold dear.,"In 1992, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms. Some protesters have been beaten, imprisoned, and tortured by the Chinese government. Many protesters carry American flags to affirm their support for ideals that Americans hold dear."
100,2,1,0,0,0,1,0,0,R_9nwFCAQDx5RVZbr,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself.",China's actions in Hong Kong follows decades of investing in its military.,,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself. China's actions in Hong Kong follows decades of investing in its military. "
86,3,1,1,1,0,0,0,0,R_8GuVBaYUyWp2NZn,"China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law.","During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's right to govern itself.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free.","China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's right to govern itself. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free."
80,3,1,1,0,0,0,0,1,R_1GHxchF0Qnfalp4,"Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line to defend their freedom.","Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself.","Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line to defend their freedom. Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's right to govern itself."
52,2,1,1,0,0,0,0,0,R_2X4i9xwk4JsBg13,"Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to defend their liberty.",,"Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to defend their liberty. "
91,3,1,1,1,0,0,0,0,R_2OGSLaUGNGadxji,China is a communist country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies.,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom.","China is a communist country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies. In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom."
34,2,1,0,0,0,0,1,0,R_7Pw0xbeaZF5WY3n,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom.",China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world.,,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world. "
99,2,1,0,0,0,0,1,0,R_2ah8viMpZjBWoCK,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world.,"Some time ago, Congress passed a bill pledging to preserve Hong Kong's special status.",,"China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world. Some time ago, Congress passed a bill pledging to preserve Hong Kong's special status. "
65,3,1,0,0,0,1,1,0,R_C7Va2gqhYxeWF9v,"27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms.",Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,China's crackdown in Hong Kong follows decades of investing in its military.,"27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. China's crackdown in Hong Kong follows decades of investing in its military."
19,2,1,0,1,0,0,0,0,R_2TuASzCAMOVuKcK,"China is a communist country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps.","Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status.",,"China is a communist country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps. Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status. "
80,2,0,0,1,0,1,0,0,R_3HiaxXqsTORtlfL,"China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.",China's actions in Hong Kong follow a decades-long military buildup.,,"China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. China's actions in Hong Kong follow a decades-long military buildup. "
100,3,1,0,1,0,0,1,0,R_tEbDg7daWMfUfip,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its free-market economy is the envy of the world.,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy.","China is a totalitarian country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps.","China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its free-market economy is the envy of the world. In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy. China is a totalitarian country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps."
89,2,0,1,0,0,1,0,0,R_33q0wt2OYFqjfG0,"China is building a large number of aircraft carriers, which, when completed, will make its military more competitive with the United States.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free.",,"China is building a large number of aircraft carriers, which, when completed, will make its military more competitive with the United States. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free. "
94,2,0,0,1,0,1,0,0,R_29gnPt7tKf8jFmK,"China is an authortiarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.",China's actions in Hong Kong follows decades of investing in its military.,,"China is an authortiarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989. China's actions in Hong Kong follows decades of investing in its military. "
