resp,numtexts,treatycommit,brave,evil,flag,threat,economy,treatyviolation,resp_id,text1,text2,text3,text_full
100,3,0,1,1,0,0,0,0,R_2ro7DIqB06bD7qI,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom.","China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free.","During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom. China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free."
72,2,0,0,0,0,0,0,0,R_24GhhjV8Bi2ANKK,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law.","Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.",,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs. "
62,2,0,0,0,0,0,0,0,R_2QMKIMZEcdJltEf,"For the past 20 years, China has bought advanced weapons from Russia to upgrade its military.",The protesters regularly wave American flags because the flag is a symbol for freedom everywhere.,,"For the past 20 years, China has bought advanced weapons from Russia to upgrade its military. The protesters regularly wave American flags because the flag is a symbol for freedom everywhere. "
86,2,0,0,0,0,0,0,0,R_1d0kYlNYHbvBIRC,The protesters claim that China's actions violate the terms of the treaty that led Britain to return Hong Kong to China.,The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear.,,The protesters claim that China's actions violate the terms of the treaty that led Britain to return Hong Kong to China. The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear. 
32,3,1,0,0,1,0,1,0,R_1pSchyuwUFFopfu,"In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy.",Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world.,Many protesters carry American flags because the flag is a symbol for freedom everywhere.,"In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy. Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world. Many protesters carry American flags because the flag is a symbol for freedom everywhere."
80,2,0,0,0,0,0,0,0,R_1N4HccITvCs7ESo,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free.",Many protesters carry American flags because they wish to connect their own movement with the American Revolution.,,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free. Many protesters carry American flags because they wish to connect their own movement with the American Revolution. "
98,2,0,0,0,0,0,0,0,R_1kIGH2i37DMTR7h,Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world.,"When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty.",,"Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world. When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty. "
75,3,0,1,0,1,0,0,1,R_3J8wDimNiXYMmuL,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom.","Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.",The protesters regularly wave American flags because the flag is a symbol for freedom everywhere.,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom. Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs. The protesters regularly wave American flags because the flag is a symbol for freedom everywhere."
80,2,0,0,0,0,0,0,0,R_RUHrZMGWsCMIuFH,Recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"Hong Kong's special status within China has protected freedom and the rule of law, enabling it to become one of the freest and most prosperous societies in the world.",,"Recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China. Hong Kong's special status within China has protected freedom and the rule of law, enabling it to become one of the freest and most prosperous societies in the world. "
64,3,0,1,0,1,0,1,0,R_2woxE3TtnPwMXdw,The protesters regularly wave American flags to affirm their commitment for ideals that Americans hold dear.,"Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty.","The protesters regularly wave American flags to affirm their commitment for ideals that Americans hold dear. Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty."
51,2,0,0,0,0,0,0,0,R_dhEKYh0MWOB8XtL,"China is also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northestern China, in internment camps.",China's actions in Hong Kong follows decades of investing in its military so that it can better compete with the United States.,,"China is also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northestern China, in internment camps. China's actions in Hong Kong follows decades of investing in its military so that it can better compete with the United States. "
1,2,1,0,0,0,1,0,0,R_2WPGG7hSOJuwa39,"Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's freedom.",China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region.,,"Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's freedom. China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region. "
72,3,0,0,1,1,0,0,1,R_O1DSJrQywylYQ1P,Recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.",The protesters regularly wave American flags to demonstrate their love of liberty.,"Recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China. China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. The protesters regularly wave American flags to demonstrate their love of liberty."
82,3,0,1,1,0,0,0,0,R_1rHZr0A58rVAv1e,"Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy.","The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty.","China is a communist country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.","Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy. The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty. China is a communist country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989."
86,2,1,0,0,1,0,0,0,R_C8qatuec7xCSN5D,"27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself.",The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear.,,"27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself. The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear. "
94,3,0,0,0,1,1,1,0,R_1IngOdxJfc3qHIC,Hong Kong has enjoyed self-government for many years. Its free-market economy is the envy of the world.,China's actions in Hong Kong follows decades of investing in its military so that it can better compete with the United States.,Many protesters carry American flags to demonstrate their love of liberty.,Hong Kong has enjoyed self-government for many years. Its free-market economy is the envy of the world. China's actions in Hong Kong follows decades of investing in its military so that it can better compete with the United States. Many protesters carry American flags to demonstrate their love of liberty.
90,3,0,1,0,0,1,1,0,R_2zd3WXieFl3tqxP,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty.",China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region.,"China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty. China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region."
92,2,1,0,1,0,0,0,0,R_3gZNIUW6PosGtYQ,"27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy.","Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law.",,"27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy. Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. "
79,3,1,0,1,1,0,0,0,R_2q2gwy8nw21pnmE,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms.","China is an authoritarian country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps.",The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear.,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms. China is an authoritarian country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps. The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear."
73,3,1,1,0,0,0,1,0,R_3fxk0G9kUjnhEuu,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,"27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to defend their liberty.","China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. 27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to defend their liberty."
73,3,1,1,1,0,0,1,0,R_2CqBjPJMdoZU1Yh,Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world.,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty.","China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law.","Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world. The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty. China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law."
19,2,0,0,0,0,0,0,0,R_2tsR3KoRp1xhEuH,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government.",,"China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government. "
100,2,0,0,0,0,0,0,0,R_2B9fnW90KUsKDZC,Many protesters carry American flags to affirm their commitment for ideals that Americans hold dear.,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,,Many protesters carry American flags to affirm their commitment for ideals that Americans hold dear. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. 
72,3,0,0,1,1,1,0,0,R_2z6nDi7pLA5p9Uy,China is a communist country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies.,China's actions in Hong Kong follow a decades-long military buildup aimed at threatening the United States.,Many protesters carry American flags because the flag is a symbol for freedom everywhere.,China is a communist country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies. China's actions in Hong Kong follow a decades-long military buildup aimed at threatening the United States. Many protesters carry American flags because the flag is a symbol for freedom everywhere.
80,3,1,0,0,1,1,0,1,R_3qWDerirh90ndup,The protesters regularly wave American flags because the flag is a symbol for freedom everywhere.,"China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities.","The protesters claim that recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.","The protesters regularly wave American flags because the flag is a symbol for freedom everywhere. China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities. The protesters claim that recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs."
80,3,1,0,1,1,1,0,0,R_eWMmNjar6lOfODL,"China is an authortiarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.",The protesters regularly wave American flags to affirm their commitment for ideals that Americans hold dear.,China's crackdown in Hong Kong follows a decades-long military buildup.,"China is an authortiarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989. The protesters regularly wave American flags to affirm their commitment for ideals that Americans hold dear. China's crackdown in Hong Kong follows a decades-long military buildup."
62,2,0,0,0,0,0,0,0,R_2aFTH9wyEKcX5zC,"China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan.","Protesters have been targeted by brutal police tactics, which has led to bloodshed.",,"China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan. Protesters have been targeted by brutal police tactics, which has led to bloodshed. "
68,3,1,0,0,1,1,0,1,R_6W4NzyAexh0Ea5P,Many protesters carry American flags to demonstrate their love of liberty.,"The protesters claim that recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.","For the past 20 years, China has bought advanced military hardware from Russia.","Many protesters carry American flags to demonstrate their love of liberty. The protesters claim that recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs. For the past 20 years, China has bought advanced military hardware from Russia."
53,2,0,0,0,0,0,0,0,R_3m1w6wzyIVp8BrP,"Hong Kong's special status within China has protected free enterprise and the rule of law, enabling it to become one of the freest and most prosperous societies in the world.",Chinese actions violate the terms of the agreement that led Britain to return Hong Kong to China.,,"Hong Kong's special status within China has protected free enterprise and the rule of law, enabling it to become one of the freest and most prosperous societies in the world. Chinese actions violate the terms of the agreement that led Britain to return Hong Kong to China. "
81,3,0,1,1,0,1,0,0,R_2rBzIlDbM1LXzAo,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law.","China is building a large number of aircraft carriers, which, when completed, will make its military more competitive with the United States.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom.","Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. China is building a large number of aircraft carriers, which, when completed, will make its military more competitive with the United States. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom."
80,2,1,0,0,1,0,0,0,R_sGBo13ZrYE1XkGZ,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms.",Many protesters carry American flags to affirm their support for ideals that Americans hold dear.,,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms. Many protesters carry American flags to affirm their support for ideals that Americans hold dear. "
84,3,0,1,1,0,0,0,1,R_31vbGQO3VzlLreL,Chinese actions violate the terms of the agreement that led Britain to return Hong Kong to China.,"China is a totalitarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.","The Hong Kong protesters risk being beaten, imprisoned, or tortured by the Chinese government.","Chinese actions violate the terms of the agreement that led Britain to return Hong Kong to China. China is a totalitarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989. The Hong Kong protesters risk being beaten, imprisoned, or tortured by the Chinese government."
90,2,1,1,0,0,0,0,0,R_41mBZgaxgAJNu6Z,"The Hong Kong protesters risk being beaten, imprisoned, or tortured by the Chinese government.","Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.",,"The Hong Kong protesters risk being beaten, imprisoned, or tortured by the Chinese government. Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms. "
15,3,1,0,1,0,1,1,0,R_YbgYsTpU7h22OVH,"China is an authoritarian country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps.",Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world.,China's crackdown in Hong Kong follows decades of investing in its military.,"China is an authoritarian country also accused of putting hundreds of thousands of Uyghurs, an ethnic minority from northwestern China, in internment camps. Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world. China's crackdown in Hong Kong follows decades of investing in its military."
40,2,0,0,0,0,0,0,0,R_2fI2zN4wggFqPl9,China's actions in Hong Kong follow a decades-long military buildup aimed at threatening the United States.,"Protesters have been targeted by brutal police tactics, which has led to bloodshed.",,"China's actions in Hong Kong follow a decades-long military buildup aimed at threatening the United States. Protesters have been targeted by brutal police tactics, which has led to bloodshed. "
73,2,1,0,0,0,0,0,1,R_3KJwRyfH8SGTKW5,"When Britain ceded Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty.","In 1992, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.",,"When Britain ceded Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this treaty. In 1992, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms. "
100,2,1,1,0,0,0,0,0,R_3g14hg2iFA9bbmi,"27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty.",,"27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty. "
65,2,1,0,0,0,0,1,0,R_2pX2Kp38aP7AISR,"Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the richest cities in the world.","Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself.",,"Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the richest cities in the world. Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself. "
58,3,0,1,0,0,1,0,0,R_xtOXiLfhVUaSnL3,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government.","In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy.",China's actions in Hong Kong follow a decades-long military buildup aimed at threatening the United States.,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government. In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy. China's actions in Hong Kong follow a decades-long military buildup aimed at threatening the United States."
85,2,0,0,0,0,0,0,0,R_31j6b1081I2jWHh,Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world.,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free.",,"Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world. The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free. "
92,2,1,0,0,0,0,0,1,R_vJKnoropbVFS0Tv,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself.",Recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself. Recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China. "
30,2,1,1,0,0,0,0,0,R_1iqhiKY5U8R8eyi,"Protesters have been targeted by brutal police tactics, which has led to bloodshed.","Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy.",,"Protesters have been targeted by brutal police tactics, which has led to bloodshed. Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's autonomy. "
99,3,1,1,0,0,0,1,0,R_2QKyFBm3VkORXdH,Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world.,"Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed.","In 1992, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's freedom.","Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world. Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed. In 1992, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's freedom."
